trial_index,ground_truth_choice,trial_nll,has_history,num_history_choices,top2_tokens_probs
0,U,1.5,False,0,"[{'top_tokens': ['U', 'Ġto'], 'top_probs': [0.22265625, 0.09912109375]}]"
1,U,0.98828125,True,1,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.61328125, 0.373046875]}]"
2,U,0.63671875,True,2,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.52734375, 0.466796875]}]"
3,U,0.31640625,True,3,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.267578125]}]"
4,U,0.28515625,True,4,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.75, 0.2431640625]}]"
5,P,2.234375,True,5,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.890625, 0.10693359375]}]"
6,U,0.6328125,True,6,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
7,P,0.828125,True,7,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
8,U,0.578125,True,8,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
9,U,0.6953125,True,9,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
10,U,0.578125,True,10,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
11,U,0.6328125,True,11,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
12,U,0.5234375,True,12,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
13,P,1.140625,True,13,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
14,U,0.474609375,True,14,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
15,U,0.578125,True,15,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
16,U,0.5234375,True,16,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
17,U,0.5234375,True,17,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
18,U,0.474609375,True,18,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.376953125]}]"
19,U,0.4296875,True,19,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
20,U,0.38671875,True,20,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
21,P,1.2265625,True,21,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
22,P,1.140625,True,22,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
23,U,0.578125,True,23,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
24,U,0.474609375,True,24,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
25,P,1.140625,True,25,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
26,U,0.5234375,True,26,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
27,U,0.474609375,True,27,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
28,U,0.474609375,True,28,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
29,U,0.4296875,True,29,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
30,U,0.4296875,True,30,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
31,U,0.4296875,True,31,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
32,P,1.140625,True,32,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
33,U,0.474609375,True,33,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
34,U,0.4296875,True,34,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
35,U,0.38671875,True,35,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
36,U,0.349609375,True,36,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
37,P,1.2265625,True,37,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
38,P,1.140625,True,38,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
39,U,0.4296875,True,39,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
40,U,0.38671875,True,40,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
41,U,0.38671875,True,41,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
42,U,0.314453125,True,42,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.26953125]}]"
43,U,0.314453125,True,43,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.26953125]}]"
44,U,0.28125,True,44,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.75390625, 0.2451171875]}]"
