trial_index,ground_truth_choice,trial_nll,has_history,num_history_choices,top2_tokens_probs
0,P,3.0,False,0,"[{'top_tokens': ['U', 'Ġto'], 'top_probs': [0.22265625, 0.09912109375]}]"
1,U,0.330078125,True,1,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.71875, 0.265625]}]"
2,P,0.52734375,True,2,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.58984375, 0.40625]}]"
3,U,0.474609375,True,3,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.376953125]}]"
4,P,0.349609375,True,4,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.703125, 0.29296875]}]"
5,P,1.3125,True,5,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.26953125]}]"
6,U,0.5234375,True,6,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
7,U,0.578125,True,7,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
8,U,0.828125,True,8,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.5625, 0.4375]}]"
9,U,0.6953125,True,9,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
10,U,0.6953125,True,10,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
11,U,0.6953125,True,11,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
12,U,0.6328125,True,12,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
13,U,0.5234375,True,13,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
14,U,0.4296875,True,14,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
15,U,0.314453125,True,15,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.26953125]}]"
16,P,1.5,True,16,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.77734375, 0.22265625]}]"
17,U,0.578125,True,17,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
18,U,0.5234375,True,18,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
19,U,0.4296875,True,19,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
20,U,0.349609375,True,20,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
21,U,0.314453125,True,21,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.26953125]}]"
22,U,0.28125,True,22,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.75390625, 0.2451171875]}]"
23,U,0.314453125,True,23,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.26953125]}]"
24,U,0.28125,True,24,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.75390625, 0.2451171875]}]"
25,U,0.2255859375,True,25,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.796875, 0.201171875]}]"
26,U,0.2021484375,True,26,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.81640625, 0.181640625]}]"
