trial_index,ground_truth_choice,trial_nll,has_history,num_history_choices,top2_tokens_probs
0,P,3.0,False,0,"[{'top_tokens': ['U', 'Ġto'], 'top_probs': [0.22265625, 0.09912109375]}]"
1,P,1.328125,True,1,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.71875, 0.265625]}]"
2,U,0.48046875,True,2,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6171875, 0.375]}]"
3,P,1.5,True,3,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.77734375, 0.22265625]}]"
4,U,0.4765625,True,4,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.376953125]}]"
5,U,0.578125,True,5,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
6,U,0.6328125,True,6,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
7,P,0.828125,True,7,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
8,U,0.578125,True,8,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
9,P,0.7578125,True,9,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
10,U,0.578125,True,10,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
11,P,0.7578125,True,11,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
12,U,0.578125,True,12,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
13,U,0.6328125,True,13,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
14,P,0.7578125,True,14,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
15,P,0.8984375,True,15,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
16,U,0.5234375,True,16,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
17,U,0.6328125,True,17,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
18,U,0.6328125,True,18,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
19,U,0.6328125,True,19,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
20,P,0.7578125,True,20,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
21,U,0.578125,True,21,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
22,U,0.6328125,True,22,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
23,U,0.6328125,True,23,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
24,U,0.578125,True,24,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
25,U,0.578125,True,25,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
26,U,0.578125,True,26,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
27,U,0.578125,True,27,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
28,U,0.5234375,True,28,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
29,P,1.0546875,True,29,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
30,U,0.5234375,True,30,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
31,U,0.5234375,True,31,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
32,U,0.474609375,True,32,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
33,U,0.4296875,True,33,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
34,P,1.0546875,True,34,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
35,U,0.38671875,True,35,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
36,U,0.4296875,True,36,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
37,U,0.349609375,True,37,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
38,P,1.140625,True,38,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
39,U,0.38671875,True,39,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
40,U,0.4296875,True,40,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
41,U,0.38671875,True,41,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
42,U,0.38671875,True,42,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
43,U,0.4296875,True,43,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
44,U,0.349609375,True,44,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
