trial_index,ground_truth_choice,trial_nll,has_history,num_history_choices,top2_tokens_probs
0,P,3.0,False,0,"[{'top_tokens': ['U', 'Ġto'], 'top_probs': [0.22265625, 0.09912109375]}]"
1,P,1.328125,True,1,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.71875, 0.265625]}]"
2,P,0.98046875,True,2,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6171875, 0.375]}]"
3,U,0.90234375,True,3,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.58984375, 0.40625]}]"
4,U,0.578125,True,4,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
5,U,0.474609375,True,5,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.376953125]}]"
6,P,0.8984375,True,6,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
7,U,0.7578125,True,7,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
8,U,0.6953125,True,8,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
9,U,0.6953125,True,9,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
10,P,0.6953125,True,10,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
11,P,0.6953125,True,11,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
12,P,0.6953125,True,12,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
13,P,0.7578125,True,13,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
14,U,0.6328125,True,14,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
15,U,0.5234375,True,15,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
16,U,0.5234375,True,16,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
17,U,0.5234375,True,17,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
18,U,0.578125,True,18,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
19,U,0.5234375,True,19,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
20,P,1.0546875,True,20,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
21,U,0.7578125,True,21,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
22,U,0.5234375,True,22,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
23,U,0.474609375,True,23,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
24,U,0.4296875,True,24,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
25,U,0.38671875,True,25,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
26,U,0.349609375,True,26,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
27,P,1.0546875,True,27,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
28,U,0.6328125,True,28,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
29,U,0.3125,True,29,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.26953125]}]"
30,U,0.28125,True,30,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.75390625, 0.2451171875]}]"
31,U,0.201171875,True,31,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.81640625, 0.181640625]}]"
32,U,0.16015625,True,32,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8515625, 0.1474609375]}]"
33,U,0.16015625,True,33,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8515625, 0.1474609375]}]"
34,U,0.5234375,True,34,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
35,U,0.38671875,True,35,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
36,U,0.251953125,True,36,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.77734375, 0.22265625]}]"
37,U,0.2021484375,True,37,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.81640625, 0.181640625]}]"
38,U,0.16015625,True,38,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8515625, 0.1474609375]}]"
39,U,0.16015625,True,39,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8515625, 0.1474609375]}]"
40,U,0.142578125,True,40,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8671875, 0.1328125]}]"
41,U,0.126953125,True,41,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.87890625, 0.11962890625]}]"
42,U,0.126953125,True,42,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.87890625, 0.11962890625]}]"
43,U,0.11328125,True,43,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.89453125, 0.10693359375]}]"
