trial_index,ground_truth_choice,trial_nll,has_history,num_history_choices,top2_tokens_probs
0,P,3.0,False,0,"[{'top_tokens': ['U', 'Ġto'], 'top_probs': [0.22265625, 0.09912109375]}]"
1,P,1.328125,True,1,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.71875, 0.265625]}]"
2,P,0.98046875,True,2,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6171875, 0.375]}]"
3,U,0.90234375,True,3,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.58984375, 0.40625]}]"
4,P,0.828125,True,4,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
5,P,0.6953125,True,5,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
6,U,0.6953125,True,6,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
7,U,0.6328125,True,7,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
8,P,0.8984375,True,8,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
9,U,0.578125,True,9,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
10,U,0.6328125,True,10,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
11,P,0.828125,True,11,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
12,U,0.6328125,True,12,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
13,P,0.828125,True,13,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
14,U,0.578125,True,14,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
15,P,0.7578125,True,15,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
16,U,0.5234375,True,16,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
17,U,0.6328125,True,17,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
18,U,0.6328125,True,18,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
19,U,0.6328125,True,19,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
20,U,0.5234375,True,20,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
21,U,0.474609375,True,21,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
22,U,0.349609375,True,22,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
23,U,0.28125,True,23,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.75390625, 0.2451171875]}]"
24,U,0.2255859375,True,24,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.796875, 0.201171875]}]"
25,U,0.16015625,True,25,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8515625, 0.1474609375]}]"
26,U,0.126953125,True,26,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.87890625, 0.11962890625]}]"
27,U,0.08935546875,True,27,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.9140625, 0.08447265625]}]"
28,U,0.0703125,True,28,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.93359375, 0.06787109375]}]"
29,U,0.054931640625,True,29,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.9453125, 0.052978515625]}]"
30,U,0.048828125,True,30,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.953125, 0.047607421875]}]"
31,U,0.043212890625,True,31,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.95703125, 0.0419921875]}]"
32,U,0.0380859375,True,32,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.9609375, 0.03759765625]}]"
33,U,0.03369140625,True,33,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.96875, 0.033203125]}]"
34,U,0.0299072265625,True,34,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.96875, 0.029296875]}]"
35,U,0.0264892578125,True,35,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.97265625, 0.02587890625]}]"
36,U,0.0233154296875,True,36,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.9765625, 0.023193359375]}]"
37,U,0.0206298828125,True,37,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.98046875, 0.0203857421875]}]"
38,U,0.018310546875,True,38,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.98046875, 0.0177001953125]}]"
39,U,0.01611328125,True,39,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.984375, 0.015625]}]"
40,U,0.0142822265625,True,40,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.984375, 0.0142822265625]}]"
41,U,0.01263427734375,True,41,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.98828125, 0.0125732421875]}]"
42,U,0.01116943359375,True,42,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.98828125, 0.0111083984375]}]"
43,U,0.01116943359375,True,43,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.98828125, 0.0111083984375]}]"
