trial_index,ground_truth_choice,trial_nll,has_history,num_history_choices,top2_tokens_probs
0,P,0.828125,False,0,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
1,U,1.3125,True,1,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.73046875, 0.26953125]}]"
2,P,0.38671875,True,2,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.6796875, 0.3203125]}]"
3,P,1.703125,True,3,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.81640625, 0.181640625]}]"
4,P,0.8984375,True,4,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
5,U,0.8984375,True,5,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.59375, 0.40625]}]"
6,P,0.57421875,True,6,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.5625, 0.439453125]}]"
7,U,0.5234375,True,7,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
8,U,1.3125,True,8,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.73046875, 0.26953125]}]"
9,P,0.57421875,True,9,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.5625, 0.439453125]}]"
10,U,0.474609375,True,10,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
11,U,1.140625,True,11,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.6796875, 0.3203125]}]"
12,P,0.474609375,True,12,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.62109375, 0.37890625]}]"
13,U,0.5234375,True,13,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
14,U,0.57421875,True,14,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.439453125]}]"
15,U,0.6328125,True,15,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
16,U,0.474609375,True,16,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
17,U,0.34765625,True,17,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.70703125, 0.29296875]}]"
18,P,1.3125,True,18,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.26953125]}]"
19,U,0.251953125,True,19,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.77734375, 0.22265625]}]"
20,U,0.16015625,True,20,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8515625, 0.1474609375]}]"
21,U,0.16015625,True,21,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8515625, 0.1474609375]}]"
22,U,0.16015625,True,22,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8515625, 0.1474609375]}]"
23,U,0.126953125,True,23,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.87890625, 0.11962890625]}]"
24,U,0.16015625,True,24,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8515625, 0.1474609375]}]"
25,P,2.125,True,25,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.87890625, 0.11962890625]}]"
26,U,0.474609375,True,26,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
27,P,1.0546875,True,27,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
28,U,0.201171875,True,28,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.81640625, 0.181640625]}]"
29,U,0.251953125,True,29,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.77734375, 0.22265625]}]"
30,U,0.16015625,True,30,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8515625, 0.1474609375]}]"
31,U,0.16015625,True,31,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8515625, 0.1474609375]}]"
32,U,0.16015625,True,32,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8515625, 0.1474609375]}]"
33,U,0.201171875,True,33,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.81640625, 0.181640625]}]"
34,U,0.201171875,True,34,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.81640625, 0.181640625]}]"
35,P,1.9140625,True,35,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8515625, 0.1474609375]}]"
36,U,0.126953125,True,36,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.87890625, 0.11962890625]}]"
37,U,0.10009765625,True,37,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.90625, 0.09619140625]}]"
38,U,0.0791015625,True,38,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.92578125, 0.07568359375]}]"
39,U,0.0791015625,True,39,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.92578125, 0.07568359375]}]"
40,U,0.0791015625,True,40,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.92578125, 0.07568359375]}]"
41,U,0.126953125,True,41,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.87890625, 0.11962890625]}]"
42,U,0.16015625,True,42,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8515625, 0.1474609375]}]"
43,P,1.9140625,True,43,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8515625, 0.1474609375]}]"
44,U,0.10009765625,True,44,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.90625, 0.09619140625]}]"
45,U,0.0791015625,True,45,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.92578125, 0.07568359375]}]"
46,P,2.8125,True,46,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.94140625, 0.06005859375]}]"
