trial_index,ground_truth_choice,trial_nll,has_history,num_history_choices,top2_tokens_probs
0,U,0.578125,False,0,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
1,U,0.38671875,True,1,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
2,P,1.703125,True,2,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.81640625, 0.181640625]}]"
3,U,0.16015625,True,3,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8515625, 0.1474609375]}]"
4,U,0.97265625,True,4,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.62109375, 0.37890625]}]"
5,U,0.3125,True,5,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.26953125]}]"
6,U,0.251953125,True,6,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.77734375, 0.22265625]}]"
7,U,0.201171875,True,7,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.81640625, 0.181640625]}]"
8,U,0.16015625,True,8,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8515625, 0.1474609375]}]"
9,U,0.10009765625,True,9,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.90625, 0.09619140625]}]"
10,P,1.3125,True,10,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.26953125]}]"
11,P,0.201171875,True,11,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.81640625, 0.181640625]}]"
12,P,0.0791015625,True,12,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.92578125, 0.07568359375]}]"
13,U,0.7578125,True,13,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
14,P,1.9140625,True,14,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8515625, 0.1474609375]}]"
15,P,0.82421875,True,15,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.439453125]}]"
16,P,1.140625,True,16,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
17,U,0.4296875,True,17,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
18,U,0.201171875,True,18,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.81640625, 0.181640625]}]"
19,U,0.126953125,True,19,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.87890625, 0.11962890625]}]"
20,U,0.126953125,True,20,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.87890625, 0.11962890625]}]"
21,U,0.10009765625,True,21,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.90625, 0.09619140625]}]"
22,U,0.10009765625,True,22,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.90625, 0.09619140625]}]"
23,U,0.10009765625,True,23,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.90625, 0.09619140625]}]"
24,U,0.0791015625,True,24,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.92578125, 0.07568359375]}]"
25,U,0.06201171875,True,25,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.94140625, 0.06005859375]}]"
26,U,0.0791015625,True,26,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.92578125, 0.07568359375]}]"
27,U,0.0791015625,True,27,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.92578125, 0.07568359375]}]"
28,P,2.8125,True,28,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.94140625, 0.06005859375]}]"
29,U,0.251953125,True,29,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.77734375, 0.22265625]}]"
30,U,0.10009765625,True,30,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.90625, 0.09619140625]}]"
31,U,0.06201171875,True,31,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.94140625, 0.06005859375]}]"
32,U,0.06201171875,True,32,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.94140625, 0.06005859375]}]"
33,U,0.048583984375,True,33,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.953125, 0.047607421875]}]"
34,U,0.048583984375,True,34,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.953125, 0.047607421875]}]"
35,U,0.048583984375,True,35,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.953125, 0.047607421875]}]"
36,U,0.0380859375,True,36,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.9609375, 0.03759765625]}]"
37,U,0.048583984375,True,37,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.953125, 0.047607421875]}]"
38,U,0.06201171875,True,38,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.94140625, 0.06005859375]}]"
39,P,2.578125,True,39,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.92578125, 0.07568359375]}]"
40,U,0.16015625,True,40,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8515625, 0.1474609375]}]"
41,U,0.048583984375,True,41,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.953125, 0.047607421875]}]"
42,U,0.0380859375,True,42,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.9609375, 0.03759765625]}]"
43,U,0.0380859375,True,43,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.9609375, 0.03759765625]}]"
44,U,0.02978515625,True,44,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.96875, 0.029296875]}]"
45,U,0.02978515625,True,45,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.96875, 0.029296875]}]"
46,U,0.0380859375,True,46,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.9609375, 0.03759765625]}]"
47,U,0.0380859375,True,47,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.9609375, 0.03759765625]}]"
48,U,0.0380859375,True,48,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.9609375, 0.03759765625]}]"
49,U,0.06201171875,True,49,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.94140625, 0.06005859375]}]"
50,U,0.10009765625,True,50,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.90625, 0.09619140625]}]"
51,U,0.0791015625,True,51,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.92578125, 0.07568359375]}]"
52,U,0.0791015625,True,52,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.92578125, 0.07568359375]}]"
53,U,0.57421875,True,53,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.439453125]}]"
54,U,0.82421875,True,54,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.5625, 0.439453125]}]"
55,U,0.69140625,True,55,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5, 0.5]}]"
56,U,0.5234375,True,56,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
57,P,0.97265625,True,57,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
58,U,2.8125,True,58,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.94140625, 0.06005859375]}]"
59,P,0.2255859375,True,59,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.796875, 0.201171875]}]"
60,P,0.126953125,True,60,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.87890625, 0.11962890625]}]"
61,P,0.0380859375,True,61,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.9609375, 0.03759765625]}]"
62,P,0.02978515625,True,62,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.96875, 0.029296875]}]"
63,P,0.0233154296875,True,63,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.9765625, 0.023193359375]}]"
64,P,0.0181884765625,True,64,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.98046875, 0.0177001953125]}]"
65,P,0.01416015625,True,65,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.984375, 0.0142822265625]}]"
66,P,0.0181884765625,True,66,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.98046875, 0.0177001953125]}]"
