trial_index,ground_truth_choice,trial_nll,has_history,num_history_choices,top2_tokens_probs
0,P,3.578125,False,0,"[{'top_tokens': ['U', 'ĠU'], 'top_probs': [0.205078125, 0.05908203125]}]"
1,U,0.984375,True,1,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.61328125, 0.373046875]}]"
2,U,0.9765625,True,2,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.62109375, 0.376953125]}]"
3,U,0.6953125,True,3,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
4,U,0.7578125,True,4,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
5,U,0.5234375,True,5,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
6,P,1.3125,True,6,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.26953125]}]"
7,P,0.578125,True,7,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.5625, 0.4375]}]"
8,U,0.9765625,True,8,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.62109375, 0.376953125]}]"
9,U,0.6953125,True,9,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
10,U,0.6953125,True,10,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
11,U,0.5234375,True,11,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
12,U,0.578125,True,12,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
13,P,0.8984375,True,13,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
14,U,0.6328125,True,14,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
15,U,0.578125,True,15,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
16,U,0.578125,True,16,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
17,P,0.8984375,True,17,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
18,U,0.5234375,True,18,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
19,U,0.474609375,True,19,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
20,U,0.5234375,True,20,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
21,U,0.578125,True,21,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
22,U,0.5234375,True,22,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
23,U,0.474609375,True,23,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
24,U,0.474609375,True,24,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
25,U,0.4296875,True,25,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
26,P,1.140625,True,26,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
27,U,0.474609375,True,27,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
28,U,0.38671875,True,28,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
29,U,0.38671875,True,29,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
30,U,0.38671875,True,30,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
31,U,0.349609375,True,31,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
32,U,0.314453125,True,32,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.26953125]}]"
33,U,0.314453125,True,33,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.26953125]}]"
34,U,0.349609375,True,34,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.703125, 0.29296875]}]"
35,U,0.28125,True,35,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.75390625, 0.2451171875]}]"
36,U,0.28125,True,36,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.75390625, 0.2451171875]}]"
37,U,0.251953125,True,37,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.77734375, 0.22265625]}]"
38,U,0.2255859375,True,38,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.796875, 0.201171875]}]"
39,U,0.251953125,True,39,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.77734375, 0.22265625]}]"
40,U,0.251953125,True,40,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.77734375, 0.22265625]}]"
41,U,0.2255859375,True,41,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.796875, 0.201171875]}]"
42,P,1.703125,True,42,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.81640625, 0.181640625]}]"
43,P,0.7578125,True,43,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
44,U,0.6328125,True,44,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
45,P,1.140625,True,45,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
46,U,0.578125,True,46,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
47,U,0.5234375,True,47,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
48,U,0.4296875,True,48,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
49,U,0.38671875,True,49,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
50,P,1.140625,True,50,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
51,U,0.6953125,True,51,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
52,P,1.140625,True,52,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
53,U,0.6328125,True,53,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
54,P,0.828125,True,54,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
55,U,0.7578125,True,55,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
56,P,0.6328125,True,56,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
57,U,0.6328125,True,57,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
58,P,0.4296875,True,58,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.65234375, 0.34765625]}]"
59,P,0.828125,True,59,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
60,P,0.578125,True,60,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.5625, 0.4375]}]"
