trial_index,ground_truth_choice,trial_nll,has_history,num_history_choices,top2_tokens_probs
0,U,1.5859375,False,0,"[{'top_tokens': ['U', 'ĠU'], 'top_probs': [0.205078125, 0.05908203125]}]"
1,U,0.76953125,True,1,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.5234375, 0.462890625]}]"
2,U,0.6953125,True,2,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.498046875, 0.498046875]}]"
3,U,0.31640625,True,3,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.73046875, 0.26953125]}]"
4,P,0.76171875,True,4,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.52734375, 0.466796875]}]"
5,P,0.28125,True,5,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.75390625, 0.2451171875]}]"
6,U,1.2265625,True,6,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.703125, 0.29296875]}]"
7,U,0.578125,True,7,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
8,U,0.578125,True,8,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
9,U,0.5234375,True,9,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
10,P,0.2255859375,True,10,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.796875, 0.201171875]}]"
11,P,0.08935546875,True,11,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.9140625, 0.08447265625]}]"
12,P,0.474609375,True,12,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.62109375, 0.376953125]}]"
13,P,0.7578125,True,13,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
14,U,0.4296875,True,14,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.65234375, 0.34765625]}]"
15,U,0.0791015625,True,15,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.92578125, 0.07568359375]}]"
16,U,0.1005859375,True,16,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.90625, 0.09619140625]}]"
17,U,0.08935546875,True,17,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.9140625, 0.08447265625]}]"
18,U,1.2265625,True,18,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.703125, 0.29296875]}]"
19,P,1.140625,True,19,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
20,U,1.40625,True,20,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.75390625, 0.2451171875]}]"
21,U,0.201171875,True,21,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.81640625, 0.181640625]}]"
22,U,0.201171875,True,22,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.81640625, 0.181640625]}]"
23,U,0.251953125,True,23,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.77734375, 0.22265625]}]"
24,U,0.578125,True,24,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.5625, 0.4375]}]"
25,U,0.8984375,True,25,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.59375, 0.40625]}]"
26,U,0.474609375,True,26,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.37890625]}]"
27,P,1.5,True,27,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.77734375, 0.22265625]}]"
28,U,0.6328125,True,28,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
29,U,0.142578125,True,29,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8671875, 0.1328125]}]"
30,U,0.16015625,True,30,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8515625, 0.1474609375]}]"
31,U,0.1796875,True,31,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8359375, 0.1640625]}]"
32,U,0.28125,True,32,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.75390625, 0.2451171875]}]"
33,U,0.38671875,True,33,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.6796875, 0.3203125]}]"
34,U,0.2021484375,True,34,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.81640625, 0.181640625]}]"
35,U,0.28125,True,35,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.75390625, 0.2451171875]}]"
36,U,0.251953125,True,36,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.77734375, 0.22265625]}]"
37,U,0.251953125,True,37,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.77734375, 0.22265625]}]"
38,U,0.2021484375,True,38,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.81640625, 0.181640625]}]"
39,U,0.16015625,True,39,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8515625, 0.1474609375]}]"
40,U,0.1435546875,True,40,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.8671875, 0.1328125]}]"
41,U,0.126953125,True,41,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.87890625, 0.11962890625]}]"
42,U,0.126953125,True,42,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.87890625, 0.11962890625]}]"
43,U,0.11328125,True,43,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.89453125, 0.10693359375]}]"
44,U,0.1005859375,True,44,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.90625, 0.09619140625]}]"
45,U,0.08935546875,True,45,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.9140625, 0.08447265625]}]"
46,U,0.0703125,True,46,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.93359375, 0.06689453125]}]"
47,U,0.062255859375,True,47,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.94140625, 0.06005859375]}]"
48,U,0.0703125,True,48,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.93359375, 0.06689453125]}]"
49,U,0.0625,True,49,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.9375, 0.06005859375]}]"
50,P,2.8125,True,50,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.9375, 0.06005859375]}]"
51,U,1.8046875,True,51,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8359375, 0.1640625]}]"
52,U,0.28125,True,52,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.75390625, 0.2451171875]}]"
53,U,0.7578125,True,53,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
54,P,0.8984375,True,54,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.59375, 0.40625]}]"
55,P,0.251953125,True,55,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.77734375, 0.22265625]}]"
56,P,0.1435546875,True,56,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8671875, 0.1328125]}]"
57,U,2.34375,True,57,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.90625, 0.09619140625]}]"
58,P,0.474609375,True,58,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.62109375, 0.376953125]}]"
59,P,0.1806640625,True,59,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8359375, 0.1640625]}]"
60,P,0.1611328125,True,60,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8515625, 0.1474609375]}]"
61,U,2.015625,True,61,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8671875, 0.1328125]}]"
62,P,0.314453125,True,62,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.73046875, 0.26953125]}]"
63,P,0.1806640625,True,63,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8359375, 0.1640625]}]"
64,P,0.2021484375,True,64,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.81640625, 0.181640625]}]"
65,P,0.314453125,True,65,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.73046875, 0.26953125]}]"
66,U,1.6015625,True,66,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.796875, 0.201171875]}]"
67,P,0.2255859375,True,67,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.796875, 0.201171875]}]"
68,P,0.1435546875,True,68,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8671875, 0.1328125]}]"
69,P,0.1611328125,True,69,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8515625, 0.1474609375]}]"
70,U,1.5,True,70,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.77734375, 0.22265625]}]"
71,P,0.2021484375,True,71,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.81640625, 0.181640625]}]"
72,P,0.1435546875,True,72,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8671875, 0.1328125]}]"
73,P,0.2021484375,True,73,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.81640625, 0.181640625]}]"
74,P,0.4296875,True,74,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.65234375, 0.34765625]}]"
75,P,0.4296875,True,75,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.65234375, 0.34765625]}]"
76,P,0.314453125,True,76,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.73046875, 0.26953125]}]"
77,P,0.2021484375,True,77,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.81640625, 0.181640625]}]"
78,P,0.16015625,True,78,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.8515625, 0.1474609375]}]"
79,P,0.126953125,True,79,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.87890625, 0.11962890625]}]"
80,P,0.11328125,True,80,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.89453125, 0.10693359375]}]"
81,P,0.1005859375,True,81,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.90625, 0.09619140625]}]"
82,P,0.08935546875,True,82,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.9140625, 0.08447265625]}]"
83,P,0.0703125,True,83,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.93359375, 0.06787109375]}]"
84,P,0.0703125,True,84,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.93359375, 0.06787109375]}]"
85,U,2.6875,True,85,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.93359375, 0.06787109375]}]"
86,P,0.251953125,True,86,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.77734375, 0.22265625]}]"
87,P,0.11328125,True,87,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.89453125, 0.10693359375]}]"
88,P,0.126953125,True,88,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.87890625, 0.11962890625]}]"
89,U,1.140625,True,89,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.6796875, 0.3203125]}]"
90,U,0.474609375,True,90,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.62109375, 0.376953125]}]"
91,U,0.7578125,True,91,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.53125, 0.46875]}]"
92,P,0.7578125,True,92,"[{'top_tokens': ['U', 'P'], 'top_probs': [0.53125, 0.46875]}]"
93,P,0.4296875,True,93,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.65234375, 0.34765625]}]"
94,U,1.40625,True,94,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.75390625, 0.2451171875]}]"
95,P,0.4296875,True,95,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.65234375, 0.34765625]}]"
96,P,0.28125,True,96,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.75390625, 0.2451171875]}]"
97,P,0.314453125,True,97,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.73046875, 0.26953125]}]"
98,P,0.349609375,True,98,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.703125, 0.29296875]}]"
99,P,0.28125,True,99,"[{'top_tokens': ['P', 'U'], 'top_probs': [0.75390625, 0.2451171875]}]"
